pos_x, pos_y, pos_z
1.489455, -0.689641, 1.364324
1.184872, -0.447644, 1.571443
0.314039, -1.102391, 1.419533
0.857424, -0.482476, 1.569778
0.533767, -1.313521, 1.824978
0.628695, -1.332805, 1.926042
0.541361, -1.219016, 1.779618
0.927541, -1.090484, 1.570352
0.639966, -0.850246, 1.801975
0.929575, -0.721975, 1.389947
0.943173, -0.739025, 1.378013
1.166863, -0.920192, 1.285541
0.523452, -1.410115, 1.751389
0.415233, -0.496810, 1.444734
0.414827, -0.493136, 1.424789
0.382646, -0.449951, 1.444393
0.461926, -0.553351, 1.509042
0.271951, -0.671767, 1.203418
1.473049, -0.818942, 1.369668
0.393825, -1.056369, 1.464213
0.788605, -1.224902, 2.099336
0.458710, -1.314341, 1.759587
0.970634, -0.719109, 1.429206
1.471723, -1.409519, 2.098211
0.978875, -0.742136, 1.409438
1.412738, -0.415880, 1.563800
1.167702, -1.134488, 1.943555
0.974080, -0.705006, 1.415733
0.389912, -1.188260, 1.421347
1.358925, -1.400193, 2.728173
1.653904, -1.698827, 3.228256
0.364582, -0.397223, 1.389756
1.482713, -0.873495, 1.354048
0.573531, -0.997748, 1.522531
0.505502, -0.632322, 1.661483
0.554348, -0.921836, 1.594342
0.685152, -0.840498, 1.864293
0.703503, -1.343443, 1.997186
1.062692, -0.470307, 1.620454
1.531510, -0.858331, 1.373864
1.730814, -0.678230, 1.319286
1.801284, -2.217588, 3.192404
0.534508, -0.623852, 1.672297
0.310128, -1.092578, 1.405497
0.284290, -0.895460, 1.209163
0.973886, -0.737276, 1.410922
1.557811, -0.696101, 1.393120
0.248284, -0.664965, 1.125230
0.289835, -0.932495, 1.255020
1.508487, -0.725566, 1.387299
0.245997, -1.035829, 1.241106
0.414469, -0.496853, 1.423159
1.520889, -0.699654, 1.395687
1.538244, -0.686312, 1.377899
0.391009, -0.432480, 1.430633
0.257891, -0.650765, 1.146496
1.524217, -0.719734, 1.339701
1.153506, -1.125061, 1.931646
1.086169, -0.717053, 1.542339
0.909188, -1.272254, 2.314863
0.956398, -0.726376, 1.402835
1.195620, -1.205211, 2.390618
1.124252, -0.683308, 1.589555
1.104509, -0.703976, 1.554795
0.926757, -1.534754, 2.369100
1.145437, -1.801667, 2.715101
0.683379, -0.836623, 1.855728
0.918642, -0.726777, 1.366303
1.048519, -1.698716, 2.642628
1.077373, -0.709543, 1.530466
1.354293, -0.383302, 1.583004
2.867179, -2.972430, 5.450375
0.968517, -0.669602, 1.417039
1.288153, -1.428852, 1.959394
1.049005, -0.893829, 1.800095
1.322250, -1.428608, 2.138608
1.722904, -1.698732, 3.037694
1.397605, -1.527318, 2.256150
1.362631, -1.319499, 1.988083
1.112506, -0.943887, 1.928029
1.061479, -0.900871, 1.816523
0.540356, -0.658224, 1.619637
1.478569, -2.130238, 3.826974
1.254112, -0.416241, 1.568554
0.838262, -1.029341, 2.132556
0.742647, -1.082009, 2.035475
0.464026, -1.075173, 1.543455
0.988950, -1.622610, 2.244644
0.574489, -1.025801, 1.757403
0.575406, -1.422008, 1.877022
0.594030, -1.356582, 1.896783
1.532155, -0.710831, 1.345530
0.564847, -1.027842, 1.756013
0.777937, -1.422657, 2.167271
1.493621, -1.891024, 3.184685
0.789222, -1.491807, 2.115031
0.540319, -0.669674, 1.628636
0.541176, -0.671500, 1.633455
0.731204, -1.054251, 1.989033
1.058051, -0.714670, 1.516709
1.642404, -2.057615, 3.481477
0.460381, -0.554616, 1.492495
0.309084, -0.579994, 1.245310
1.179731, -0.905281, 1.287005
1.221350, -0.939342, 1.310648
2.085032, -0.683490, 1.272710
0.304221, -0.321334, 1.203303
0.918582, -1.540475, 2.374465
0.508000, -0.823397, 1.622736
1.284828, -0.399818, 1.520470
0.465204, -0.561924, 1.473872
0.670404, -0.798321, 1.707828
1.510016, -1.720421, 3.161217
1.257665, -1.426061, 2.683592
1.553571, -2.216007, 3.626188
0.670272, -0.822654, 1.841026
0.554940, -0.896245, 1.589308
0.554773, -0.906832, 1.603696
0.449844, -1.197830, 1.643352
0.506877, -0.830161, 1.654456
0.534131, -1.112564, 1.647735
1.032912, -0.879802, 1.768458
1.497137, -0.794892, 1.333435
0.996279, -0.701548, 1.460909
1.398666, -1.459317, 2.267184
1.073267, -0.709289, 1.525693
1.554878, -0.832974, 1.321412
1.089706, -0.920973, 1.862848
0.967432, -0.438184, 1.462822
0.466828, -1.100441, 1.573214
1.186305, -0.399306, 1.458250
0.929713, -0.713466, 1.404820
1.063385, -0.439364, 1.567106
0.528286, -1.409228, 1.758445
0.449222, -1.252282, 1.544923
1.152207, -1.798242, 2.836881
1.521229, -0.445164, 1.498559
0.898154, -0.724916, 1.360041
0.737551, -1.343786, 2.035162
1.270809, -0.429274, 1.648646
0.711512, -1.370737, 2.027877
1.204976, -0.754771, 1.215789
1.872602, -0.548905, 1.312161
0.772053, -0.436644, 1.545094
0.666203, -0.805969, 1.835148
0.941877, -0.724238, 1.391920
0.620815, -1.501794, 1.963239
1.315368, -2.030005, 3.180357
1.076380, -0.700411, 1.534822
0.564191, -0.977108, 1.709224
1.319562, -0.681501, 1.181976
1.878956, -0.674274, 1.268048
0.368344, -1.028228, 1.448676
0.299284, -0.565099, 1.212956
0.428294, -0.486636, 1.441483
1.627154, -0.452488, 1.452807
0.249789, -0.627346, 1.127829
1.049265, -0.377426, 1.501496
0.245570, -0.670696, 1.134241
0.468754, -0.369357, 1.327362
1.215073, -0.937893, 1.306605
0.561268, -1.444103, 1.978671
0.313871, -0.993361, 1.303307
0.801924, -1.300435, 2.147263
0.568707, -0.968651, 1.718657
0.788817, -1.512135, 2.052090
1.550557, -0.809567, 1.324029
1.111070, -0.729214, 1.523053
1.635895, -0.505045, 1.426751
0.503782, -0.642779, 1.706898
0.723869, -1.053524, 1.988948
0.455954, -1.227014, 1.668940
0.416384, -0.496277, 1.414225
0.543178, -1.362470, 1.882190
0.254533, -0.655985, 1.123636
0.912252, -0.710029, 1.358811
1.432817, -0.404123, 1.524327
0.980574, -0.718379, 1.415723
0.730856, -0.886328, 1.922299
0.723871, -1.043162, 1.958407
0.507251, -0.790898, 1.560890
0.564612, -0.988282, 1.687603
1.166401, -0.393941, 1.457195
1.526089, -0.827838, 1.374101
1.504525, -0.847693, 1.360150
1.563732, -0.729673, 1.392296
0.969276, -0.748523, 1.423962
0.950423, -0.720515, 1.423331
0.390179, -1.029096, 1.407112
0.970188, -0.625425, 1.765786
1.592021, -0.448851, 1.529254
0.947764, -0.727192, 1.405282
1.095991, -1.134143, 2.367873
1.295320, -2.000636, 3.133606
1.114327, -0.670862, 1.558648
1.306033, -0.416710, 1.576682
0.944559, -0.728638, 1.375014
0.981201, -0.717518, 1.415213
0.953783, -0.719553, 1.412044
0.819507, -1.634973, 2.281170
0.857909, -1.037197, 2.172559
1.468908, -0.436942, 1.479175
1.364654, -0.814103, 1.219242
1.187711, -0.913761, 1.305953
0.275991, -0.662824, 1.184744
1.479163, -0.689292, 1.336766
0.885178, -0.722075, 1.337933
1.194237, -1.224459, 2.427034
0.527052, -1.281855, 1.790542
0.463141, -1.072524, 1.539678
0.986328, -0.739151, 1.412702
0.947514, -0.718776, 1.416881
1.336854, -1.622232, 2.183326
0.936510, -1.585968, 2.432845
0.986720, -0.740307, 1.412362
0.976653, -0.739978, 1.414866
0.965478, -0.727608, 1.416822
0.856540, -0.875388, 1.570168
1.570769, -2.283104, 3.564167
1.783830, -2.037969, 3.838213
1.007481, -1.756028, 2.561981
0.986060, -0.657154, 1.558659
0.970739, -0.886402, 1.625908
1.576735, -1.670713, 2.555642
1.417937, -1.443015, 2.835110
1.202186, -1.159713, 2.480313
1.308802, -2.073996, 3.092466
1.227747, -1.524512, 2.380465
1.460123, -2.068202, 3.075636
0.761185, -1.583334, 2.182392
1.659073, -2.276835, 3.218013
0.280668, -0.889028, 1.191183
0.393062, -1.014180, 1.418979
0.282817, -0.866388, 1.167018
0.332318, -0.370993, 1.218780
0.966275, -0.736745, 1.411490
1.874405, -0.681819, 1.264319
0.777304, -1.385750, 2.135298
1.361085, -0.424437, 1.547339
1.034702, -1.743249, 2.397683
0.746672, -1.609564, 2.165639
0.781687, -1.193859, 2.075497
0.838110, -1.982652, 2.573070
0.274010, -0.699399, 1.182915
1.011723, -0.707223, 1.446122
0.783995, -1.513062, 2.054852
1.516269, -0.848906, 1.316415
1.386041, -1.433924, 1.961845
1.326611, -0.817056, 1.231767
1.651307, -1.605570, 2.328913
1.521119, -1.629872, 2.190681
1.322448, -1.478563, 2.006213
1.107028, -0.684086, 1.572925
1.292843, -0.980886, 1.362239
1.198501, -0.931648, 1.309557
1.163390, -0.414728, 1.558189
1.101834, -0.382218, 1.464438
1.521951, -0.702106, 1.396399
0.937991, -0.514117, 1.635369
1.284568, -0.717989, 1.189884
1.399096, -1.485698, 2.019164
1.065848, -0.986063, 1.792662
1.642061, -0.498146, 1.429515
0.519199, -1.176651, 1.676382
0.586148, -1.446082, 1.905123
1.283236, -0.416016, 1.571127
0.614718, -1.370638, 1.902767
0.968135, -0.738546, 1.423884
0.975405, -0.739506, 1.413344
0.891771, -1.244861, 2.269251
1.370794, -1.277804, 2.679163
1.714443, -2.010329, 3.178225
1.295634, -1.338299, 2.654113
1.747555, -2.748860, 4.292562
1.540211, -0.811937, 1.381584
1.237797, -1.961040, 2.938324
1.664793, -1.744858, 3.275184
1.480435, -1.606264, 2.938815
1.800916, -1.867978, 3.516957
1.263179, -1.291030, 2.052398
0.413913, -0.497650, 1.438535
0.630674, -1.574679, 2.032190
1.599450, -2.341101, 3.660230
0.963281, -1.394265, 2.347508
1.012481, -0.402449, 1.557035
1.510249, -0.799502, 1.367016
0.596813, -0.534603, 1.567124
0.450656, -1.170748, 1.600550
0.460347, -1.198593, 1.641291
1.515188, -0.688760, 1.344093
1.239516, -0.432487, 1.627410
1.481434, -0.837099, 1.373428
0.810673, -1.543495, 2.200691
0.614625, -2.030919, 2.363291
1.126333, -0.678236, 1.548276
0.636149, -0.827492, 1.784864
1.220863, -0.969039, 1.325405
1.218721, -0.940542, 1.309281
0.448975, -0.532434, 1.499801
1.226698, -1.244541, 1.994186
1.480670, -1.442486, 2.126824
1.261185, -1.490929, 2.111569
0.968482, -0.724538, 1.400826
1.446589, -1.363426, 2.470133
1.494969, -1.695820, 2.219321
1.016141, -0.868326, 1.740184
1.493472, -0.724958, 1.380001
0.907643, -0.457205, 1.558338
1.236808, -0.655683, 1.859510
1.195325, -0.644265, 1.794940
1.518055, -0.823672, 1.371026
0.532898, -1.327892, 1.701256
1.512719, -0.902837, 1.358316
0.524416, -1.277301, 1.785698
0.898913, -0.724101, 1.362031
1.455199, -0.788804, 1.231791
1.442280, -0.786812, 1.233454
0.318545, -1.084220, 1.460276
0.511482, -0.825213, 1.637222
0.951352, -1.116835, 1.729743
1.443690, -0.404941, 1.531228
1.236380, -0.387462, 1.514545
0.532712, -1.816534, 2.088871
1.349216, -0.422700, 1.559070
0.371569, -0.971303, 1.376567
0.963922, -0.726677, 1.400613
0.313072, -0.560938, 1.185164
0.950060, -0.513130, 1.652225
0.512685, -0.621759, 1.628051
0.463010, -0.554409, 1.509924
0.766926, -0.436484, 1.534109
0.412991, -0.490654, 1.437394
1.389268, -0.779889, 1.330728
1.486815, -0.845413, 1.364168
1.515249, -0.904313, 1.359154
0.520550, -1.242611, 1.746142
1.500139, -0.781480, 1.338342
1.562293, -1.627248, 3.071052
1.396059, -1.421820, 2.807931
1.149906, -1.785930, 2.822696
1.560181, -1.410848, 3.031023
1.292980, -2.039546, 3.045594
1.446982, -2.022604, 3.174798
1.334763, -1.892895, 3.108049
1.573368, -2.005047, 3.078552
1.611907, -2.032547, 3.111640
0.814580, -1.568423, 2.115993
1.508571, -0.429754, 1.570238
1.525185, -0.877717, 1.366616
0.511707, -0.619290, 1.619600
1.593165, -0.710396, 1.408508
0.545372, -1.344830, 1.858531
0.686475, -1.463772, 1.996797
0.690580, -1.456125, 1.986968
1.069065, -1.739931, 2.706782
1.366551, -1.993885, 2.985577
0.935323, -0.741812, 1.393663
0.663967, -0.812735, 1.816642
0.789503, -1.227652, 2.106898
0.786347, -1.202765, 2.105335
0.448166, -0.529616, 1.451919
0.971627, -0.514991, 1.626754
1.116173, -0.683578, 1.583064
0.948808, -0.718304, 1.408508
0.988570, -1.631285, 2.468370
0.970688, -1.582958, 2.402501
1.184211, -1.006760, 2.056483
1.165930, -1.122499, 2.389118
1.174751, -0.452325, 1.570599
1.690816, -1.821249, 3.402661
1.404135, -1.462614, 2.809173
1.424796, -1.586822, 2.968293
1.389135, -1.523917, 2.863359
1.049291, -1.422983, 2.578477
1.085482, -1.116714, 2.339950
1.139878, -0.673040, 1.577068
1.118156, -1.149676, 2.418666
0.819683, -0.990236, 2.055710
0.893237, -1.241217, 2.274597
1.498921, -0.806530, 1.325154
1.159024, -0.642137, 1.588516
1.184978, -0.554234, 1.713648
1.209936, -1.440319, 2.637317
1.589275, -1.905573, 3.383672
1.425624, -1.695942, 3.039483
0.920477, -0.720809, 1.370989
1.764811, -1.775819, 3.571423
1.616641, -1.769455, 2.849253
1.190959, -0.929784, 1.136861
2.078134, -0.694772, 1.271576
0.706941, -1.352760, 2.008345
1.556111, -0.441549, 1.528452
1.063974, -0.695454, 1.530151
1.117951, -0.433392, 1.596517
0.458520, -0.553554, 1.476611
1.320876, -0.374347, 1.576835
1.421185, -0.373499, 1.624619
0.544683, -1.147934, 1.689573
0.560157, -0.970228, 1.713891
1.186282, -0.409830, 1.622110
0.550676, -1.185482, 1.734387
1.329321, -1.526714, 2.824563
0.759279, -1.384768, 2.112132
1.494360, -0.980609, 1.324554
1.193705, -0.508655, 1.683080
1.755672, -0.436781, 1.616728
1.252716, -0.413281, 1.578924
0.512269, -0.849857, 1.641497
0.397466, -0.979704, 1.385575
0.450973, -0.543555, 1.492876
1.531811, -0.877500, 1.369174
0.734303, -1.510745, 2.092047
1.083701, -0.427576, 1.546708
1.528248, -0.880833, 1.374458
1.517527, -0.797777, 1.333531
1.395411, -0.438519, 1.524322
1.561109, -0.807095, 1.331704
0.975953, -0.716083, 1.414745
1.076409, -0.916320, 1.851065
1.604357, -0.868787, 1.326422
1.703514, -0.834198, 1.308129
1.696984, -0.832665, 1.307185
1.507207, -0.809334, 1.327418
1.548566, -0.795450, 1.325851
1.486070, -0.771815, 1.336913
1.538025, -1.747175, 3.200841
1.374103, -0.424651, 1.548290
1.297342, -0.791360, 1.272786
1.018304, -0.716528, 1.479136
0.853000, -1.468563, 2.235842
0.705695, -0.869038, 1.922883
0.734670, -0.895266, 1.942318
1.285324, -2.049059, 3.034212
1.279052, -1.341381, 1.881723
1.398846, -0.793026, 1.206382
1.742844, -0.900713, 1.240017
1.009854, -0.731125, 1.436810
1.949827, -1.959143, 3.763212
1.467036, -1.516484, 2.929471
1.460158, -0.406303, 1.524338
1.491460, -0.783349, 1.332893
1.537046, -1.706670, 3.206785
1.485568, -0.767778, 1.339903
1.372820, -0.414146, 1.546319
1.144254, -0.677845, 1.566761
1.486092, -2.351907, 3.621414
0.891814, -1.243751, 2.275234
0.970914, -0.746482, 1.421356
1.333806, -1.339057, 2.675249
0.944647, -0.727324, 1.393434
1.032209, -1.674356, 2.602050
0.928141, -1.319480, 2.427458
1.613626, -2.286482, 3.329616
1.751780, -1.861582, 3.421077
1.513001, -1.594290, 2.933476
1.473243, -0.470756, 1.467772
1.298738, -1.190127, 2.504583
1.230333, -1.454086, 2.673212
2.402708, -0.684030, 1.186148
1.000979, -0.741413, 1.427275
1.271185, -1.801458, 2.691831
1.431983, -0.850805, 1.244577
1.475581, -0.696054, 1.346251
1.490353, -0.712200, 1.347514
1.589901, -0.469019, 1.457426
0.743563, -0.904013, 1.979529
1.275967, -2.026806, 2.992901
1.421433, -0.760519, 1.211236
1.649152, -2.016080, 3.378105
1.866355, -0.542271, 1.321262
1.393698, -1.666722, 2.428480
1.441273, -1.575013, 2.317908
1.613132, -1.581550, 2.294376
1.548007, -1.849784, 2.832256
1.181724, -1.324000, 2.497366
0.964166, -0.726960, 1.419990
0.983946, -0.739570, 1.408669
3.423693, -4.250794, 7.258208
1.452643, -1.545110, 2.969758
1.535843, -0.767643, 1.333714
0.976417, -0.716587, 1.410766
0.959551, -0.740718, 1.408569
1.525747, -0.709273, 1.341334
